"2014-07-20",0.771657495804305,"2014-04-22"
"2014-07-21",0.771616612392438,"2014-04-22"
"2014-07-22",0.771905671406138,"2014-04-22"
"2014-07-23",0.772410440841266,"2014-04-22"
"2014-07-24",0.772826081615524,"2014-04-22"
"2014-07-25",0.772782403991226,"2014-04-22"
"2014-07-26",0.772376228298275,"2014-04-22"
"2014-07-27",0.771916024018485,"2014-04-22"
"2014-07-28",0.77161079114483,"2014-04-22"
"2014-07-29",0.771704894288417,"2014-04-22"
"2014-07-30",0.772177195866867,"2014-04-22"
"2014-07-31",0.772629245511053,"2014-04-22"
"2014-08-01",0.772798249591457,"2014-04-22"
"2014-08-02",0.772627999261909,"2014-04-22"
"2014-08-03",0.772158369279474,"2014-04-22"
"2014-08-04",0.771720336479088,"2014-04-22"
"2014-08-05",0.771653604379209,"2014-04-22"
"2014-08-06",0.771930383227289,"2014-04-22"
"2014-08-07",0.772374124408681,"2014-04-22"
